INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-07-15 16:00:00+00:00,2025-07-15 17:00:00+00:00,2025-07-15,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.60845,6
2025-07-15 17:00:00+00:00,2025-07-15 18:00:00+00:00,2025-07-15,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.62469,6
2025-07-15 18:00:00+00:00,2025-07-15 19:00:00+00:00,2025-07-15,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.60497,6
2025-07-15 19:00:00+00:00,2025-07-15 20:00:00+00:00,2025-07-15,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.31028,6
2025-07-15 20:00:00+00:00,2025-07-15 21:00:00+00:00,2025-07-15,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.2603,6
2025-07-15 21:00:00+00:00,2025-07-15 22:00:00+00:00,2025-07-15,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.01314,6
2025-07-15 22:00:00+00:00,2025-07-15 23:00:00+00:00,2025-07-15,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.59114,6
2025-07-15 23:00:00+00:00,2025-07-16 00:00:00+00:00,2025-07-15,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.63609,6
2025-07-16 00:00:00+00:00,2025-07-16 01:00:00+00:00,2025-07-15,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.43686,1
2025-07-16 01:00:00+00:00,2025-07-16 02:00:00+00:00,2025-07-15,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.51863,1
2025-07-16 02:00:00+00:00,2025-07-16 03:00:00+00:00,2025-07-15,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,61.18932,1
2025-07-16 03:00:00+00:00,2025-07-16 04:00:00+00:00,2025-07-15,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.70222,1
2025-07-16 04:00:00+00:00,2025-07-16 05:00:00+00:00,2025-07-15,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.01745,1
2025-07-16 05:00:00+00:00,2025-07-16 06:00:00+00:00,2025-07-15,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.50663,1
2025-07-16 06:00:00+00:00,2025-07-16 07:00:00+00:00,2025-07-15,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.44503,1
2025-07-16 07:00:00+00:00,2025-07-16 08:00:00+00:00,2025-07-16,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.07656,6
2025-07-16 08:00:00+00:00,2025-07-16 09:00:00+00:00,2025-07-16,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.45696,6
2025-07-16 09:00:00+00:00,2025-07-16 10:00:00+00:00,2025-07-16,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.79031,6
2025-07-16 10:00:00+00:00,2025-07-16 11:00:00+00:00,2025-07-16,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.04937,6
2025-07-16 11:00:00+00:00,2025-07-16 12:00:00+00:00,2025-07-16,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.04015,6
2025-07-16 12:00:00+00:00,2025-07-16 13:00:00+00:00,2025-07-16,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.17411,6
2025-07-16 13:00:00+00:00,2025-07-16 14:00:00+00:00,2025-07-16,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.01202,6
2025-07-16 14:00:00+00:00,2025-07-16 15:00:00+00:00,2025-07-16,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.01733,6
2025-07-16 15:00:00+00:00,2025-07-16 16:00:00+00:00,2025-07-16,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.37263,6
2025-07-16 16:00:00+00:00,2025-07-16 17:00:00+00:00,2025-07-16,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.43654,6
2025-07-16 17:00:00+00:00,2025-07-16 18:00:00+00:00,2025-07-16,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.66305,6
2025-07-16 18:00:00+00:00,2025-07-16 19:00:00+00:00,2025-07-16,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.42595,6
2025-07-16 19:00:00+00:00,2025-07-16 20:00:00+00:00,2025-07-16,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.01405,6
2025-07-16 20:00:00+00:00,2025-07-16 21:00:00+00:00,2025-07-16,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.55367,6
2025-07-16 21:00:00+00:00,2025-07-16 22:00:00+00:00,2025-07-16,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.30185,6
2025-07-16 22:00:00+00:00,2025-07-16 23:00:00+00:00,2025-07-16,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.75816,6
2025-07-16 23:00:00+00:00,2025-07-17 00:00:00+00:00,2025-07-16,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.78614,6
2025-07-17 00:00:00+00:00,2025-07-17 01:00:00+00:00,2025-07-16,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.26853,1
2025-07-17 01:00:00+00:00,2025-07-17 02:00:00+00:00,2025-07-16,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.6207,1
2025-07-17 02:00:00+00:00,2025-07-17 03:00:00+00:00,2025-07-16,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.37318,1
2025-07-17 03:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-16,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.29408,1
2025-07-17 04:00:00+00:00,2025-07-17 05:00:00+00:00,2025-07-16,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,55.34837,1
2025-07-17 05:00:00+00:00,2025-07-17 06:00:00+00:00,2025-07-16,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.49397,1
2025-07-17 06:00:00+00:00,2025-07-17 07:00:00+00:00,2025-07-16,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.10233,1
2025-07-17 07:00:00+00:00,2025-07-17 08:00:00+00:00,2025-07-17,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.29695,6
2025-07-17 08:00:00+00:00,2025-07-17 09:00:00+00:00,2025-07-17,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.88543,6
2025-07-17 09:00:00+00:00,2025-07-17 10:00:00+00:00,2025-07-17,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.53374,6
2025-07-17 10:00:00+00:00,2025-07-17 11:00:00+00:00,2025-07-17,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.25552,6
2025-07-17 11:00:00+00:00,2025-07-17 12:00:00+00:00,2025-07-17,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.84887,6
2025-07-17 12:00:00+00:00,2025-07-17 13:00:00+00:00,2025-07-17,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.40042,6
2025-07-17 13:00:00+00:00,2025-07-17 14:00:00+00:00,2025-07-17,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.74371,6
2025-07-17 14:00:00+00:00,2025-07-17 15:00:00+00:00,2025-07-17,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.09689,6
2025-07-17 15:00:00+00:00,2025-07-17 16:00:00+00:00,2025-07-17,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.0122,6
2025-07-17 16:00:00+00:00,2025-07-17 17:00:00+00:00,2025-07-17,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.49697,6
2025-07-17 17:00:00+00:00,2025-07-17 18:00:00+00:00,2025-07-17,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.56426,6
2025-07-17 18:00:00+00:00,2025-07-17 19:00:00+00:00,2025-07-17,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.7671,6
2025-07-17 19:00:00+00:00,2025-07-17 20:00:00+00:00,2025-07-17,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.52834,6
2025-07-17 20:00:00+00:00,2025-07-17 21:00:00+00:00,2025-07-17,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.44416,6
2025-07-17 21:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.38,6
2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-17,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.99493,6
2025-07-17 23:00:00+00:00,2025-07-18 00:00:00+00:00,2025-07-17,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.1156,6
2025-07-18 00:00:00+00:00,2025-07-18 01:00:00+00:00,2025-07-17,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.92997,1
2025-07-18 01:00:00+00:00,2025-07-18 02:00:00+00:00,2025-07-17,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.14818,1
2025-07-18 02:00:00+00:00,2025-07-18 03:00:00+00:00,2025-07-17,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.32878,1
2025-07-18 03:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-17,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.86483,1
2025-07-18 04:00:00+00:00,2025-07-18 05:00:00+00:00,2025-07-17,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.84185,1
2025-07-18 05:00:00+00:00,2025-07-18 06:00:00+00:00,2025-07-17,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.63307,1
2025-07-18 06:00:00+00:00,2025-07-18 07:00:00+00:00,2025-07-17,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.07521,1
2025-07-18 07:00:00+00:00,2025-07-18 08:00:00+00:00,2025-07-18,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.41899,6
2025-07-18 08:00:00+00:00,2025-07-18 09:00:00+00:00,2025-07-18,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.40654,6
2025-07-18 09:00:00+00:00,2025-07-18 10:00:00+00:00,2025-07-18,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.25265,6
2025-07-18 10:00:00+00:00,2025-07-18 11:00:00+00:00,2025-07-18,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.94895,6
2025-07-18 11:00:00+00:00,2025-07-18 12:00:00+00:00,2025-07-18,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.30278,6
2025-07-18 12:00:00+00:00,2025-07-18 13:00:00+00:00,2025-07-18,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.12694,6
2025-07-18 13:00:00+00:00,2025-07-18 14:00:00+00:00,2025-07-18,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.44337,6
2025-07-18 14:00:00+00:00,2025-07-18 15:00:00+00:00,2025-07-18,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.07105,6
2025-07-18 15:00:00+00:00,2025-07-18 16:00:00+00:00,2025-07-18,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.39164,6
2025-07-18 16:00:00+00:00,2025-07-18 17:00:00+00:00,2025-07-18,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.14583,6
2025-07-18 17:00:00+00:00,2025-07-18 18:00:00+00:00,2025-07-18,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.11418,6
2025-07-18 18:00:00+00:00,2025-07-18 19:00:00+00:00,2025-07-18,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.85309,6
2025-07-18 19:00:00+00:00,2025-07-18 20:00:00+00:00,2025-07-18,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.324,6
2025-07-18 20:00:00+00:00,2025-07-18 21:00:00+00:00,2025-07-18,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.70439,6
2025-07-18 21:00:00+00:00,2025-07-18 22:00:00+00:00,2025-07-18,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.92263,6
2025-07-18 22:00:00+00:00,2025-07-18 23:00:00+00:00,2025-07-18,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.85864,6
2025-07-18 23:00:00+00:00,2025-07-19 00:00:00+00:00,2025-07-18,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.8009,6
2025-07-19 00:00:00+00:00,2025-07-19 01:00:00+00:00,2025-07-18,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.96782,1
2025-07-19 01:00:00+00:00,2025-07-19 02:00:00+00:00,2025-07-18,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.20091,1
2025-07-19 02:00:00+00:00,2025-07-19 03:00:00+00:00,2025-07-18,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.49753,1
2025-07-19 03:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-18,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.77248,1
2025-07-19 04:00:00+00:00,2025-07-19 05:00:00+00:00,2025-07-18,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.78023,1
2025-07-19 05:00:00+00:00,2025-07-19 06:00:00+00:00,2025-07-18,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.29009,1
2025-07-19 06:00:00+00:00,2025-07-19 07:00:00+00:00,2025-07-18,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.01966,1
2025-07-19 07:00:00+00:00,2025-07-19 08:00:00+00:00,2025-07-19,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.40441,6
2025-07-19 08:00:00+00:00,2025-07-19 09:00:00+00:00,2025-07-19,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.02894,6
2025-07-19 09:00:00+00:00,2025-07-19 10:00:00+00:00,2025-07-19,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.37299,6
2025-07-19 10:00:00+00:00,2025-07-19 11:00:00+00:00,2025-07-19,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.58776,6
2025-07-19 11:00:00+00:00,2025-07-19 12:00:00+00:00,2025-07-19,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.22834,6
2025-07-19 12:00:00+00:00,2025-07-19 13:00:00+00:00,2025-07-19,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.88759,6
2025-07-19 13:00:00+00:00,2025-07-19 14:00:00+00:00,2025-07-19,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.07005,6
2025-07-19 14:00:00+00:00,2025-07-19 15:00:00+00:00,2025-07-19,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.8154,6
2025-07-19 15:00:00+00:00,2025-07-19 16:00:00+00:00,2025-07-19,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.4456,6
2025-07-19 16:00:00+00:00,2025-07-19 17:00:00+00:00,2025-07-19,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,15.57549,6
2025-07-19 17:00:00+00:00,2025-07-19 18:00:00+00:00,2025-07-19,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.90336,6
2025-07-19 18:00:00+00:00,2025-07-19 19:00:00+00:00,2025-07-19,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.95988,6
2025-07-19 19:00:00+00:00,2025-07-19 20:00:00+00:00,2025-07-19,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.54855,6
2025-07-19 20:00:00+00:00,2025-07-19 21:00:00+00:00,2025-07-19,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.15523,6
2025-07-19 21:00:00+00:00,2025-07-19 22:00:00+00:00,2025-07-19,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,13.7939,6
2025-07-19 22:00:00+00:00,2025-07-19 23:00:00+00:00,2025-07-19,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.35908,6
2025-07-19 23:00:00+00:00,2025-07-20 00:00:00+00:00,2025-07-19,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.81963,6
2025-07-20 00:00:00+00:00,2025-07-20 01:00:00+00:00,2025-07-19,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.50999,1
2025-07-20 01:00:00+00:00,2025-07-20 02:00:00+00:00,2025-07-19,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.74102,1
2025-07-20 02:00:00+00:00,2025-07-20 03:00:00+00:00,2025-07-19,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.94783,1
2025-07-20 03:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-19,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.59347,1
2025-07-20 04:00:00+00:00,2025-07-20 05:00:00+00:00,2025-07-19,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.34826,1
2025-07-20 05:00:00+00:00,2025-07-20 06:00:00+00:00,2025-07-19,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.15922,1
2025-07-20 06:00:00+00:00,2025-07-20 07:00:00+00:00,2025-07-19,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.09928,1
2025-07-20 07:00:00+00:00,2025-07-20 08:00:00+00:00,2025-07-20,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.15325,6
2025-07-20 08:00:00+00:00,2025-07-20 09:00:00+00:00,2025-07-20,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.725,6
2025-07-20 09:00:00+00:00,2025-07-20 10:00:00+00:00,2025-07-20,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.71007,6
2025-07-20 10:00:00+00:00,2025-07-20 11:00:00+00:00,2025-07-20,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.00439,6
2025-07-20 11:00:00+00:00,2025-07-20 12:00:00+00:00,2025-07-20,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.53072,6
2025-07-20 12:00:00+00:00,2025-07-20 13:00:00+00:00,2025-07-20,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.01369,6
2025-07-20 13:00:00+00:00,2025-07-20 14:00:00+00:00,2025-07-20,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.58053,6
2025-07-20 14:00:00+00:00,2025-07-20 15:00:00+00:00,2025-07-20,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.62118,6
2025-07-20 15:00:00+00:00,2025-07-20 16:00:00+00:00,2025-07-20,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,15.9665,6
2025-07-20 16:00:00+00:00,2025-07-20 17:00:00+00:00,2025-07-20,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,13.36764,6
